id,source_name,app_id,user_agent,browser_ip,referring_site,landing_site,total_price,created_at,financial_status
102916,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",96.230.38.59,,/products/x,89.00,2026-05-10T14:54:00Z,paid
102917,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",98.42.103.62,https://www.google.com/,/products/x,54.00,2026-05-10T11:53:00Z,paid
102918,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",100.34.123.0,https://www.bing.com/,/products/x,54.00,2026-05-10T17:11:00Z,paid
102919,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",96.230.44.168,https://www.google.com/,/products/x,36.00,2026-05-10T00:12:00Z,paid
102920,web,580111,"Mozilla/5.0 (compatible; ChatGPT-User/1.0; +https://openai.com/bot)",67.183.7.128,,/products/x,189.00,2026-05-10T07:20:00Z,paid
102921,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",67.183.10.28,https://www.bing.com/,/products/x,36.00,2026-05-10T03:31:00Z,paid
102922,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",24.61.131.227,https://www.tiktok.com/,/products/x,24.00,2026-05-10T05:51:00Z,paid
102923,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",100.34.223.69,,/products/x,24.00,2026-05-10T21:47:00Z,paid
102924,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",100.34.62.110,https://www.google.com/,/products/x,28.00,2026-05-10T12:25:00Z,paid
102925,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",24.61.140.19,,/products/x,189.00,2026-05-10T12:50:00Z,paid
102926,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",100.34.8.16,https://www.bing.com/,/products/x,36.00,2026-05-10T07:38:00Z,paid
102927,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",98.42.143.141,https://www.instagram.com/,/products/x,28.00,2026-05-10T16:15:00Z,paid
102928,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",96.230.249.16,https://www.tiktok.com/,/products/x,28.00,2026-05-10T14:37:00Z,paid
102929,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",174.56.206.109,https://www.instagram.com/,/products/x,28.00,2026-05-10T06:49:00Z,paid
102930,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",100.34.115.207,https://www.instagram.com/,/products/x,36.00,2026-05-10T16:25:00Z,paid
102931,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",174.56.101.104,https://www.google.com/,/products/x,28.00,2026-05-10T23:57:00Z,paid
102932,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",100.34.95.114,,/products/x,89.00,2026-05-10T14:34:00Z,paid
102933,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",100.34.230.17,https://www.instagram.com/,/products/x,36.00,2026-05-10T00:22:00Z,paid
102934,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",100.34.203.44,https://www.instagram.com/,/products/x,54.00,2026-05-10T12:42:00Z,paid
102935,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",24.61.48.21,https://www.instagram.com/,/products/x,189.00,2026-05-10T06:56:00Z,paid
102936,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",71.198.93.200,,/products/x,36.00,2026-05-10T18:47:00Z,paid
102937,web,580111,"Mozilla/5.0 (compatible; ChatGPT-User/1.0; +https://openai.com/bot)",96.230.91.186,,/products/x,24.00,2026-05-10T15:41:00Z,paid
102938,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",71.198.95.214,https://www.tiktok.com/,/products/x,18.00,2026-05-10T20:48:00Z,paid
102939,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",100.34.32.149,https://www.instagram.com/,/products/x,189.00,2026-05-10T20:28:00Z,paid
102940,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",71.198.179.67,https://www.google.com/,/products/x,54.00,2026-05-10T20:53:00Z,paid
102941,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",67.183.147.2,,/products/x,89.00,2026-05-10T13:13:00Z,paid
102942,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",73.92.47.220,,/products/x,24.00,2026-05-10T21:10:00Z,paid
102943,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",71.198.143.65,https://www.google.com/,/products/x,28.00,2026-05-10T00:07:00Z,paid
102944,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",174.56.252.155,,/products/x,24.00,2026-05-10T04:34:00Z,paid
102945,web,580111,"Mozilla/5.0 (compatible; PerplexityBot/1.0; +https://perplexity.ai/perplexitybot)",73.92.44.213,,/products/x,24.00,2026-05-10T15:55:00Z,paid
102946,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",96.230.158.251,https://www.instagram.com/,/products/x,28.00,2026-05-10T19:21:00Z,paid
102947,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",100.34.195.135,https://www.instagram.com/,/products/x,89.00,2026-05-10T12:44:00Z,paid
102948,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",100.34.25.201,,/products/x,89.00,2026-05-10T00:52:00Z,paid
102949,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",67.183.198.14,,/products/x,36.00,2026-05-10T02:31:00Z,paid
102950,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",73.92.218.104,https://www.tiktok.com/,/products/x,189.00,2026-05-10T19:22:00Z,paid
102951,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",100.34.248.16,https://chatgpt.com/,/products/x,89.00,2026-05-10T11:08:00Z,paid
102952,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",100.34.3.28,https://www.bing.com/,/products/x,24.00,2026-05-11T05:56:00Z,paid
102953,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",98.42.231.240,https://www.tiktok.com/,/products/x,28.00,2026-05-11T02:50:00Z,paid
102954,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",67.183.205.80,https://www.instagram.com/,/products/x,50.00,2026-05-11T06:54:00Z,paid
102955,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",96.230.164.120,,/products/x,50.00,2026-05-11T10:30:00Z,paid
102956,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",73.92.145.193,https://www.instagram.com/,/products/x,54.00,2026-05-11T23:33:00Z,paid
102957,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",96.230.98.215,https://www.google.com/,/products/x,28.00,2026-05-11T10:24:00Z,paid
102958,chatgpt,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",174.56.38.194,,/products/x,24.00,2026-05-11T08:47:00Z,paid
102959,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",100.34.8.192,,/products/x,50.00,2026-05-11T17:57:00Z,paid
102960,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",24.61.18.103,https://www.tiktok.com/,/products/x,28.00,2026-05-11T22:24:00Z,paid
102961,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",100.34.99.51,,/products/x,28.00,2026-05-11T23:22:00Z,paid
102962,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",67.183.8.22,https://www.instagram.com/,/products/x,24.00,2026-05-11T02:17:00Z,refunded
102963,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",24.61.75.56,,/products/x,36.00,2026-05-11T20:43:00Z,paid
102964,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",67.183.65.246,https://www.tiktok.com/,/products/x,189.00,2026-05-11T17:25:00Z,paid
102965,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",96.230.255.91,https://www.google.com/,/products/x,28.00,2026-05-11T08:51:00Z,paid
102966,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",24.61.152.186,,/products/x,89.00,2026-05-11T02:53:00Z,paid
102967,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",174.56.67.229,,/products/x,189.00,2026-05-11T06:19:00Z,paid
102968,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",96.230.176.198,https://www.instagram.com/,/products/x,36.00,2026-05-11T08:20:00Z,paid
102969,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",174.56.64.250,https://www.google.com/,/products/x,36.00,2026-05-11T08:42:00Z,paid
102970,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",24.61.129.186,https://www.instagram.com/,/products/x,28.00,2026-05-11T17:16:00Z,paid
102971,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",100.34.126.225,https://www.instagram.com/,/products/x,54.00,2026-05-11T04:03:00Z,paid
102972,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",24.61.31.66,https://www.google.com/,/products/x,89.00,2026-05-11T16:18:00Z,paid
102973,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",71.198.96.36,https://www.bing.com/,/products/x,36.00,2026-05-11T11:45:00Z,paid
102974,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",98.42.155.15,https://www.google.com/,/products/x,189.00,2026-05-11T18:59:00Z,paid
102975,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",73.92.159.22,,/products/x,18.00,2026-05-11T02:05:00Z,paid
102976,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",98.42.188.56,,/products/x,36.00,2026-05-11T20:46:00Z,paid
102977,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",174.56.204.39,,/products/x,18.00,2026-05-11T12:05:00Z,paid
102978,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",96.230.42.173,https://www.google.com/,/products/x,89.00,2026-05-11T15:01:00Z,paid
102979,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",98.42.115.223,,/products/x,89.00,2026-05-11T15:22:00Z,paid
102980,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",67.183.23.87,https://www.instagram.com/,/products/x,18.00,2026-05-11T12:00:00Z,paid
102981,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",73.92.126.52,,/products/x,54.00,2026-05-11T05:13:00Z,paid
102982,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",100.34.233.88,,/products/x,28.00,2026-05-11T08:55:00Z,paid
102983,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",73.92.19.73,https://www.google.com/,/products/x,189.00,2026-05-11T15:32:00Z,paid
102984,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",71.198.15.175,https://www.tiktok.com/,/products/x,89.00,2026-05-11T07:17:00Z,paid
102985,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",67.183.88.179,https://www.tiktok.com/,/products/x,18.00,2026-05-11T23:00:00Z,paid
102986,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",96.230.5.87,https://www.google.com/,/products/x,36.00,2026-05-11T21:01:00Z,paid
102987,web,580111,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/125.0 Safari/537.36",3.5.142.214,,/products/x,28.00,2026-05-11T06:03:00Z,paid
102988,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",73.92.163.44,https://www.google.com/,/products/x,189.00,2026-05-11T18:28:00Z,paid
102989,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",67.183.179.118,https://www.bing.com/,/products/x,18.00,2026-05-11T09:11:00Z,paid
102990,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",174.56.73.202,https://www.instagram.com/,/products/x,50.00,2026-05-11T17:37:00Z,paid
102991,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",174.56.2.252,,/products/x,36.00,2026-05-11T06:23:00Z,paid
102992,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",73.92.68.129,https://www.google.com/,/products/x,89.00,2026-05-11T02:18:00Z,partially_refunded
102993,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",100.34.32.41,https://www.tiktok.com/,/products/x,89.00,2026-05-11T11:07:00Z,paid
102994,web,580111,"Mozilla/5.0 (compatible; Claude-User/1.0; +https://anthropic.com)",67.183.199.134,,/products/x,89.00,2026-05-11T02:10:00Z,paid
102995,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",174.56.207.11,,/products/x,89.00,2026-05-11T22:28:00Z,paid
102996,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",174.56.186.14,https://www.instagram.com/,/products/x,89.00,2026-05-11T22:17:00Z,paid
102997,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",96.230.93.71,,/products/x,36.00,2026-05-11T19:30:00Z,paid
102998,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",67.183.147.159,https://www.bing.com/,/products/x,28.00,2026-05-11T21:58:00Z,paid
102999,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",174.56.213.62,https://www.google.com/,/products/x,54.00,2026-05-11T05:40:00Z,paid
103000,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",96.230.182.221,,/products/x,50.00,2026-05-11T13:04:00Z,paid
103001,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",174.56.174.104,https://www.tiktok.com/,/products/x,28.00,2026-05-11T08:52:00Z,partially_refunded
103002,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",174.56.202.45,https://www.bing.com/,/products/x,189.00,2026-05-11T11:12:00Z,paid
103003,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",67.183.52.37,https://www.instagram.com/,/products/x,24.00,2026-05-11T00:34:00Z,paid
103004,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",73.92.206.92,https://www.tiktok.com/,/products/x,89.00,2026-05-11T11:16:00Z,paid
103005,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",24.61.145.116,https://www.tiktok.com/,/products/x,89.00,2026-05-11T00:28:00Z,paid
103006,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",73.92.16.90,,/products/x,89.00,2026-05-11T16:52:00Z,paid
103007,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",100.34.144.180,,/products/x,24.00,2026-05-11T00:17:00Z,paid
103008,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",98.42.199.20,https://www.google.com/,/products/x,89.00,2026-05-11T14:24:00Z,paid
103009,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",100.34.245.6,https://www.instagram.com/,/products/x,189.00,2026-05-11T22:55:00Z,paid
103010,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",71.198.0.135,https://www.instagram.com/,/products/x,36.00,2026-05-11T18:02:00Z,paid
103011,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",96.230.62.10,https://www.tiktok.com/,/products/x,189.00,2026-05-11T15:48:00Z,refunded
103012,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",100.34.228.222,,/products/x,24.00,2026-05-12T12:30:00Z,paid
103013,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",96.230.55.132,https://www.tiktok.com/,/products/x,50.00,2026-05-12T02:41:00Z,paid
103014,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",71.198.117.210,https://www.instagram.com/,/products/x,54.00,2026-05-12T11:50:00Z,partially_refunded
103015,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",24.61.96.70,,/products/x,89.00,2026-05-12T07:32:00Z,paid
103016,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",3.5.141.184,,/products/x,54.00,2026-05-12T11:27:00Z,paid
103017,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",71.198.183.176,https://www.tiktok.com/,/products/x,54.00,2026-05-12T10:53:00Z,paid
103018,web,580111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",71.198.119.197,https://www.instagram.com/,/products/x,89.00,2026-05-12T03:58:00Z,paid
103019,web,580111,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1",96.230.115.44,,/products/x,89.00,2026-05-12T12:02:00Z,paid
103020,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",96.230.90.195,https://www.bing.com/,/products/x,189.00,2026-05-12T09:33:00Z,paid
103021,web,580111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",67.183.125.202,https://www.tiktok.com/,/products/x,18.00,2026-05-12T18:38:00Z,paid
103022,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",67.183.222.26,,/products/x,36.00,2026-05-12T22:43:00Z,paid
103023,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",100.34.90.231,https://www.tiktok.com/,/products/x,189.00,2026-05-12T15:43:00Z,paid
103024,web,580111,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Mobile Safari/537.36",71.198.243.65,,/products/x,24.00,2026-05-12T04:58:00Z,paid
103025,web,580111,"Mozilla/5.0 (compatible; ChatGPT-User/1.0; +https://openai.com/bot)",24.61.168.194,,/products/x,36.00,2026-05-12T16:06:00Z,paid
